term,name,ename,sex,party,partyGroup,areaName,committee,onboardDate,degree,tel,experience,fax,addr,picUrl,leaveFlag,leaveDate,leaveReason,
09,蔡適應,Tsai Shih-Ying,男,民主進步黨,民主進步黨,基隆市選舉區,第9屆第1會期：外交及國防委員會;第9屆第2會期：外交及國防委員會;第9屆第3會期：外交及國防委員會;第9屆第4會期：外交及國防委員會;第9屆第4會期：紀律委員會;第9屆第5會期：外交及國防委員會;第9屆第6會期：外交及國防委員會;,2016/02/01,淡江大學國際事務與戰略研究所碩士;東海大學政治系學士,國會研究室：02-2358-6686;安樂服務處：02-2431-0070;基隆服務處：02-2426-0182,基隆市第16、17、18屆市議員民進黨基隆市黨部主委臺北大學都市計劃研究所博士候選人比利時魯汶大學歐洲空間發展規劃（ESDP）訪問學人經國管理學院憲法學講師基隆柔術委員會主委、家扶中心助養人、社會公益團體幹部顧問陸軍指職軍官班第一期前基隆觀光協會理事長前王拓立委服務處副主任,國會研究室：02-2358-6690;安樂服務處：02-2431-0071;基隆服務處：02-2426-0183,國會研究室：10051臺北市中正區濟南路1段3-1號0505室;安樂服務處：基隆市基金一路135巷21弄2-1號;基隆服務處：基隆市中正區義一路114號2樓,http://www.ly.gov.tw//Images/Legislators/90092.jpg,否,,,
09,蔣乃辛,Chiang Nai-Shin,男,中國國民黨,中國國民黨,臺北市第6選舉區,第9屆第1會期：教育及文化委員會;第9屆第2會期：教育及文化委員會;第9屆第3會期：教育及文化委員會;第9屆第4會期：教育及文化委員會;第9屆第5會期：教育及文化委員會;第9屆第6會期：教育及文化委員會;,2016/02/01,大同大學事業經營研究所碩士畢業,國會研究室：02-2358-6901,第7、8屆立法委員臺北市第4、5、6、7、8、9、10屆議員臺北市家庭扶助中心扶幼委員會主任委員臺北市金華國中、小學家長會榮譽會長政治大學大同大學校友會理事,國會研究室：02-2358-6905,國會研究室：10051臺北市中正區濟南路1段3-1號2112室,http://www.ly.gov.tw//Images/Legislators/90093.jpg,否,,,
09,蔣萬安,Chiang Wan-An,男,中國國民黨,中國國民黨,臺北市第3選舉區,第9屆第1會期：社會福利及衛生環境委員會;第9屆第2會期：社會福利及衛生環境委員會;第9屆第3會期：社會福利及衛生環境委員會;第9屆第4會期：社會福利及衛生環境委員會;第9屆第4會期：紀律委員會;第9屆第5會期：社會福利及衛生環境委員會;第9屆第5會期：程序委員會;第9屆第6會期：社會福利及衛生環境委員會;第9屆第6會期：程序委員會;,2016/02/01,美國賓夕法尼亞大學法學院法律博士;國立政治大學法律系、外交系雙學士,國會研究室：02-2358-8268;中山服務處：02-2511-2711;【法律服務時間】：,萬澤外國法事務律師事務所主持律師美國WSGR律師事務所執業律師,國會研究室：02-2358-8270;中山服務處：02-2511-2719;【法律服務時間】：,國會研究室：10051臺北市中正區青島東路1號3206室;中山服務處：臺北市中山區新生北路二段127巷8號;【法律服務時間】：,http://www.ly.gov.tw//Images/Legislators/90094.jpg,否,,,
09,鄭天財Sra．Kacaw,Jeng Tian-Tsair,男,中國國民黨,中國國民黨,平地原住民,第9屆第1會期：交通委員會;第9屆第1會期：經費稽核委員會;第9屆第2會期：交通委員會;第9屆第2會期：經費稽核委員會;第9屆第3會期：內政委員會;第9屆第4會期：內政委員會;第9屆第4會期：紀律委員會;第9屆第5會期：內政委員會;第9屆第6會期：內政委員會;,2016/02/01,國立臺灣大學法律系畢業,國會研究室：02-2358-6831;花蓮服務處：03-851-2306,第8屆立法委員省府法規會編審省原住民行政局副局長省原住民事務委員會副主任委員行政院原住民族委員會教育文化處處長、社會福利處處長、企劃處處長行政院原住民族委員會副主任委員臺灣省政府副秘書長榮獲考試院頒發91年公務人員傑出貢獻獎法務部司法官學院講師,國會研究室：02-2358-6835;花蓮服務處：03-851-3306,國會研究室：10051臺北市中正區濟南路1段3-1號0307室;花蓮服務處：973花蓮縣吉安鄉南昌村南昌路90號,http://www.ly.gov.tw//Images/Legislators/90095.jpg,否,,,
09,鄭運鵬,Cheng Yun-Peng,男,民主進步黨,民主進步黨,桃園市第1選舉區,第9屆第1會期：交通委員會;第9屆第2會期：交通委員會;第9屆第3會期：交通委員會;第9屆第4會期：交通委員會;第9屆第4會期：紀律委員會;第9屆第5會期：經濟委員會;第9屆第6會期：經濟委員會;,2016/02/01,臺北市立福星國民小學;私立延平中學直升部;國立臺灣大學土木工程學系畢業,國會研究室：02-2358-6666;桃園區服務處：03-335-7255;蘆竹區服務處：03-323-1830;龜山服務處：03-350-9005,高雄市政府工務局機要秘書謝長廷高雄市長競選總部發言人兼政務部主任民主進步黨文宣部主任第6屆立法委員民主進步黨網路部主任民主進步黨組織部主任民主進步黨發言人,國會研究室：02-2358-6670;桃園區服務處：03-335-2611;蘆竹區服務處：03-323-2370;龜山服務處：03-350-9015,國會研究室：10051臺北市中正區濟南路1段3-1號0608室;桃園區服務處：桃園市桃園區自強路224號;蘆竹區服務處：桃園市蘆竹區南竹路四段37號;龜山服務處：桃園市龜山區萬壽路二段1050號,http://www.ly.gov.tw//Images/Legislators/90096.jpg,否,,,
09,鄭麗君,Cheng Li-Chiun,女,民主進步黨,民主進步黨,全國不分區,第9屆第1會期：教育及文化委員會;,2016/02/01,台大哲學系學士;法國巴黎第十大學政治、經濟、社會哲學碩士,國會研究室：02-2358-8329,第8屆立法委員行政院青年輔導委員會主任委員青平台基金會董事長(兼執行長)財團法人台灣智庫執行長國藝基金會董事東吳大學政治系兼任講師,國會研究室：02-2358-8330,國會研究室：10051臺北市中正區青島東路1號3301室,http://www.ly.gov.tw//Images/Legislators/90097.jpg,是,2016/05/20,辭職,
09,鄭寶清,ChengPao-Ching,男,民主進步黨,民主進步黨,桃園市第4選舉區,第9屆第1會期：交通委員會;第9屆第2會期：交通委員會;第9屆第3會期：交通委員會;第9屆第3會期：紀律委員會;第9屆第4會期：交通委員會;第9屆第5會期：交通委員會;第9屆第6會期：交通委員會;,2016/02/01,國立中央大學管理學博士;國立中興大學法學碩士;國立中興大學行政系學士,國會研究室：02-2358-6707;桃園服務處：03-333-2203,桃園航空城公司董事長台鹽董事長崇右技術學院副校長、教授立法院民主進步黨黨團總召第3、4屆立法委員第二屆國大代表民主進步黨中執委、中常委民進黨桃園縣黨部主委,國會研究室：02-2358-6710;桃園服務處：03-333-1823,國會研究室：10051臺北市中正區濟南路1段3-1號0707室;桃園服務處：桃園市桃園區三民路二段197號,http://www.ly.gov.tw//Images/Legislators/90098.jpg,否,,,
09,盧秀燕,Lu Shiow-Yen,女,中國國民黨,中國國民黨,臺中市第5選舉區,第9屆第1會期：財政委員會;第9屆第1會期：紀律委員會;第9屆第1會期：經費稽核委員會;第9屆第2會期：財政委員會;第9屆第2會期：經費稽核委員會;第9屆第3會期：財政委員會;第9屆第4會期：財政委員會;第9屆第5會期：財政委員會;第9屆第6會期：財政委員會;,2016/02/01,國立政治大學地政系學士;私立淡江大學國際事務與戰略研究所碩士,國會研究室：02-2358-8121;台中服務處：04-2319-9770,華梘記者華視中部採訪中心主任暨省政特派員79年電視金鐘獎最佳採訪獎得主第10屆臺灣省議員第4～9屆立法委員102年國家磐石關懷獎章得主,國會研究室：02-2358-8125;台中服務處：04-2319-9760,國會研究室：10051臺北市中正區青島東路1號3106室;台中服務處：臺中市北區博館路92號4樓,http://www.ly.gov.tw//Images/Legislators/90099.jpg,否,,,
09,蕭美琴,Hsiao Bi-Khim,女,民主進步黨,民主進步黨,花蓮縣選舉區,第9屆第1會期：交通委員會;第9屆第2會期：交通委員會;第9屆第3會期：經濟委員會;第9屆第4會期：經濟委員會;第9屆第5會期：交通委員會;第9屆第5會期：紀律委員會;第9屆第6會期：交通委員會;,2016/02/01,美國哥倫比亞大學政治學碩士,國會研究室：02-2358-6176;花蓮服務處：03-834-5353,第5、6、8屆立法委員民進黨國際事務部主任總統府顧問亞洲民主自由聯盟(CALD)秘書長行政院大陸委員會諮詢委員新境界文教基金會副執行長臺灣民主基金會董事國際自由政黨聯盟(LI)副主席海基會董事美琴之友會名譽理事長,國會研究室：02-2358-6180;花蓮服務處：03-832-5008,國會研究室：10051臺北市中正區濟南路1段3-1號0305室;花蓮服務處：花蓮縣花蓮市國聯一路171號,http://www.ly.gov.tw//Images/Legislators/90100.jpg,否,,,
09,賴士葆,Lai  Shyh-Bao,男,中國國民黨,中國國民黨,臺北市第8選舉區,第9屆第1會期：財政委員會;第9屆第1會期：程序委員會;第9屆第2會期：財政委員會;第9屆第2會期：程序委員會;第9屆第2會期：紀律委員會;第9屆第3會期：財政委員會;第9屆第4會期：財政委員會;第9屆第5會期：財政委員會;第9屆第6會期：財政委員會;第9屆第6會期：紀律委員會;,2016/02/01,美國南加州大學工業與系統工程碩士、博士;國立政治大學企管所碩士;國立成功大學機械系學士,國會研究室：02-2358-8166;文山服務處：02-2935-5358,第3屆國民大會代表第4、6、7、8屆立法委員臺北市政府市政顧問團總召集人臺北市政府經濟發展委員會副總召集人、首席顧問臺北市政府花博顧問考試院典試委員國立政治大學企研所所長、教授,國會研究室：02-2358-8170;文山服務處：02-2930-0945,國會研究室：10051臺北市中正區青島東路1號3110室;文山服務處：臺北市文山區景興路254號,http://www.ly.gov.tw//Images/Legislators/90101.jpg,否,,,
09,賴瑞隆,Lai Jui-Lung,男,民主進步黨,民主進步黨,高雄市第9選舉區,第9屆第1會期：內政委員會;第9屆第2會期：內政委員會;第9屆第3會期：內政委員會;第9屆第4會期：內政委員會;第9屆第4會期：紀律委員會;第9屆第5會期：經濟委員會;第9屆第6會期：經濟委員會;,2016/02/01,臺灣大學國家發展研究所碩士,國會研究室：02-2358-6888;小港服務處：07-806-1685;前鎮服務處：07-751-0005,高雄市政府海洋局局長高雄市政府新聞局局長高雄市政府觀光局主任秘書高雄市政府建設局專門委員2009年高雄世運會執行秘書行政院勞委會專員行政院新聞局簡任秘書國會助理,國會研究室：02-2358-6280;小港服務處：07-806-0737;前鎮服務處：07-721-3391,國會研究室：10051臺北市中正區濟南路1段3-1號2108室;小港服務處：高雄市小港區宏平路339號;前鎮服務處：高雄市前鎮區永豐路246號,http://www.ly.gov.tw//Images/Legislators/90102.jpg,否,,,
09,鍾孔炤,Chung Kung-Chao,男,民主進步黨,民主進步黨,全國不分區,第9屆第1會期：社會福利及衛生環境委員會;第9屆第1會期：程序委員會;第9屆第2會期：社會福利及衛生環境委員會;第9屆第2會期：程序委員會;第9屆第3會期：司法及法制委員會;第9屆第3會期：程序委員會;第9屆第4會期：司法及法制委員會;第9屆第4會期：程序委員會;第9屆第5會期：司法及法制委員會;第9屆第6會期：司法及法制委員會;,2016/02/01,屏東縣內埔國民小學;屏東縣內埔國民中學;私立美和高級中學,國會研究室：02-2358-8106;苗栗服務處：037-260-318,台灣勞工陣線執委、理事高雄市產業總工會理事長全國產業總工會理事長高雄市政府客家事務委員會主委高雄市政府勞工局局長,國會研究室：02-2358-8110;苗栗服務處：,國會研究室：10051臺北市中正區青島東路1號3301室;苗栗服務處：360苗栗縣苗栗市中正路159號,http://www.ly.gov.tw//Images/Legislators/90103.jpg,否,,,
09,鍾佳濱,Chung Chia-Pin,男,民主進步黨,民主進步黨,屏東縣第2選舉區,第9屆第1會期：教育及文化委員會;第9屆第2會期：教育及文化委員會;第9屆第3會期：交通委員會;第9屆第4會期：交通委員會;第9屆第5會期：教育及文化委員會;第9屆第6會期：教育及文化委員會;,2016/02/01,國立屏東科技大學研究所;國立臺灣大學歷史系;屏東高中;明正國中;仁愛國小,國會研究室：02-2358-6626;屏東服務處：08-733-6599,屏東縣副縣長第3屆國民大會代表行政院文化建設委員會參事紙風車劇團顧問萬年溪保育協會屏東縣台大校友會理事長廢除刑法100行動聯盟野百合世代學運領袖核四公投千里苦行執行秘書,國會研究室：02-2358-6630;屏東服務處：08-733-6988,國會研究室：10051臺北市中正區濟南路1段3-1號0401室;屏東服務處：90071屏東縣屏東市博愛路358號,http://www.ly.gov.tw//Images/Legislators/90104.jpg,否,,,
09,簡東明Uliw．Qaljupayare,Chien Tung-Ming,男,中國國民黨,中國國民黨,山地原住民,第9屆第1會期：交通委員會;第9屆第2會期：交通委員會;第9屆第3會期：交通委員會;,2016/02/01,草埔國小畢業;枋寮初中畢業;省立屏東師專畢業,國會研究室：02-2358-6681;屏東服務處：08-732-2728,國小教師17年獅子鄉第11、12屆鄉長屏東縣第14、15、16屆縣議員第7、8屆立法委員現任台灣原住民拳擊協會理事長曾獲全國原住民首屆十大傑出青年曾獲全國特殊優良教師師鐸獎曾獲全國特優鄉長兩次中興大學行政研究所國立屏東師院肄業,國會研究室：02-2358-6685;屏東服務處：08-732-6442,國會研究室：10051臺北市中正區濟南路1段3-1號1005室;屏東服務處：90071屏東市廣東路1324號,http://www.ly.gov.tw//Images/Legislators/90105.jpg,否,,,
09,顏寬恒,Yen Kuan-Heng,男,中國國民黨,中國國民黨,臺中市第2選舉區,第9屆第1會期：交通委員會;第9屆第2會期：交通委員會;第9屆第3會期：內政委員會;第9屆第4會期：內政委員會;第9屆第5會期：交通委員會;第9屆第6會期：交通委員會;,2016/02/01,建國工專機械工程科;美國舊金山多明尼肯大學企管碩士;中華大學行政管理研究所碩士,國會研究室：02-2358-8006;沙鹿服務處：04-2632-6151;烏日服務處：04-2337-3351;霧峰服務處：04-2330-2559;龍井服務處：04-2635-5151,第8、9屆立法委員龍井區龍井國小榮譽會長台中市龍獅文化協會榮譽會長台中市救國團團委會指導委員中華民國不動產經紀人協會榮譽顧問大甲鎮瀾宮兒童家園志工財團法人祥和文教基金會董事台中市後備指揮部發展委員台中市跨業交流協會顧問台中市新移民女性家庭關懷協會顧問台中市沙鹿中正獅子會2016-2017會長台中市食用菌環控栽培農業發展協會榮譽顧問台中市晨光藝文交流協會顧問中華民國法警協會榮譽理事長台中市汽車商業同業公會顧問社團法人台中市學前教育協會顧問,國會研究室：02-2358-8010;沙鹿服務處：04-2632-6155;烏日服務處：04-2338-0155;霧峰服務處：04-2330-2551;龍井服務處：04-2635-5191,國會研究室：10051臺北市中正區青島東路10號3501室;沙鹿服務處：臺中市沙鹿區埔子里正義路1號;烏日服務處：臺中市烏日區光日路48號;霧峰服務處：臺中市霧峰區樹仁路178號;龍井服務處：臺中市龍井區沙田路五段173號,http://www.ly.gov.tw//Images/Legislators/90106.jpg,否,,,
09,羅明才,Lo Ming-Tsai,男,中國國民黨,中國國民黨,新北市第11選舉區,第9屆第1會期：財政委員會;第9屆第2會期：財政委員會;第9屆第3會期：財政委員會;第9屆第3會期：紀律委員會;第9屆第4會期：財政委員會;第9屆第5會期：財政委員會;第9屆第6會期：財政委員會;,2016/02/01,美國華盛頓城市大學企業管理碩士;致理商專(現升格科技大學)企業管理系畢,國會研究室：02-2358-6776;新店服務處：02-2915-7788,國民大會主席團主席國民黨中央委員立法院財政委員會召集委員立法院經濟委員會召集委員立法院國民黨團副書記長臺北縣體育會理事長臺北縣彰化同鄉會理事長救國團新北市團委會指導委員,國會研究室：02-2358-6780;新店服務處：02-2911-1448,國會研究室：10051臺北市中正區濟南路1段3-1號1106室;新店服務處：新北市新店區中正路54巷8號1樓,http://www.ly.gov.tw//Images/Legislators/90107.jpg,否,,,
09,羅致政,Lo Chih-Cheng,男,民主進步黨,民主進步黨,新北市第7選舉區,第9屆第1會期：外交及國防委員會;第9屆第2會期：外交及國防委員會;第9屆第2會期：紀律委員會;第9屆第3會期：外交及國防委員會;第9屆第4會期：外交及國防委員會;第9屆第5會期：外交及國防委員會;第9屆第6會期：外交及國防委員會;,2016/02/01,美國加州大學洛杉磯分校(UCLA)政治學博士;國立政治大學外交學系學士,國會研究室：02-2358-6871;板橋服務處：02-2962-2366,新台灣國策智庫執行長蔡英文競選新北市長總部政策部主任兼發言人東吳大學政治學系主任外交部研究設計委員會主委民主進步黨新北市黨部主委國策研究院執行長民視「台灣看天下」節目主持人公共電視「全球現場」節目主持人台灣社秘書長民主進步黨中央黨部國際部主任國際自由聯盟(Liberal International)副主席外交及國防委員會召集委員,國會研究室：02-2358-6875;板橋服務處：02-2962-9390,國會研究室：10051臺北市中正區濟南路1段3-1號0506室;板橋服務處：220新北市板橋區民安街32號,http://www.ly.gov.tw//Images/Legislators/90108.jpg,否,,,
09,蘇巧慧,Su Chiao-Hui,女,民主進步黨,民主進步黨,新北市第5選舉區,第9屆第1會期：教育及文化委員會;第9屆第2會期：教育及文化委員會;第9屆第3會期：教育及文化委員會;第9屆第4會期：教育及文化委員會;第9屆第5會期：教育及文化委員會;第9屆第6會期：教育及文化委員會;,2016/02/01,美國賓州大學法律博士（SJD）候選人;美國賓州大學法律碩士(LLM);美國波士頓大學法律碩士(LLM);台大法律系司法組畢業;北一女中,國會研究室：02-2358-6191;樹林服務處：02-2684-2522;鶯歌服務處：02-2678-3368;新莊西盛服務處：02-2204-1638,超越基金會執行長2004年總統大選律師後援會總聯絡人、驗票律師團律師臺北縣偏鄉法律諮詢服務義務律師萬國法律事務所律師律師高考及格,國會研究室：02-2358-6195;樹林服務處：02-2684-2533;鶯歌服務處：02-2678-2268;新莊西盛服務處：02-2204-9636,國會研究室：10051臺北市中正區濟南路1段3-1號1007室;樹林服務處：238新北市樹林區大安路499號;鶯歌服務處：239新北市鶯歌區文化路175號;新莊西盛服務處：242新北市新莊區民安西路319號1樓,http://www.ly.gov.tw//Images/Legislators/90109.jpg,否,,,
09,蘇治芬,Su Chih-Feng,女,民主進步黨,民主進步黨,雲林縣第1選舉區,第9屆第1會期：經濟委員會;第9屆第2會期：經濟委員會;第9屆第3會期：經濟委員會;第9屆第4會期：經濟委員會;第9屆第4會期：紀律委員會;第9屆第5會期：經濟委員會;第9屆第6會期：經濟委員會;,2016/02/01,雲林縣北港鎮南陽國小;雲林縣北港鎮北港初中;臺北市立士林商業職業學校畢業,國會研究室：02-2358-6876;虎尾服務處：05-633-0021,國民大會代表(1996-2000)立法委員(2002-2005)雲林縣長(2005-2014)立法委員(2016-),國會研究室：02-2358-6880;虎尾服務處：05-632-5505,國會研究室：10051臺北市中正區濟南路1段3-1號0405室;虎尾服務處：632雲林縣虎尾鎮公安里水源路9巷11號,http://www.ly.gov.tw//Images/Legislators/90110.jpg,否,,,
09,蘇嘉全,Su Jia-chyuan,男,民主進步黨,民主進步黨,全國不分區,第9屆第1會期：外交及國防委員會;第9屆第2會期：外交及國防委員會;第9屆第3會期：司法及法制委員會;第9屆第4會期：司法及法制委員會;第9屆第5會期：外交及國防委員會;第9屆第6會期：外交及國防委員會;,2016/02/01,國立中山大學公共事務管理碩士;國立海洋大學食品科學系學士,院長辦公室：02-2358-6011,民主進步黨秘書長、中常委、選對會召集人農委會主委內政部長屏東縣長立法委員國大代表,院長辦公室：02-2395-5317,院長辦公室：10051臺北市中正區中山南路1號,http://www.ly.gov.tw//Images/Legislators/90111.jpg,否,,,
09,蘇震清,Su Chen-Ching,男,民主進步黨,民主進步黨,屏東縣第1選舉區,第9屆第1會期：經濟委員會;第9屆第1會期：紀律委員會;第9屆第2會期：經濟委員會;第9屆第3會期：經濟委員會;第9屆第4會期：經濟委員會;第9屆第5會期：經濟委員會;第9屆第6會期：經濟委員會;第9屆第6會期：紀律委員會;,2016/02/01,屏東科技大學農業企業管理碩士專班畢,國會研究室：02-2358-6636;屏東服務處：08-766-6636,民進黨第7屆全國黨代表民進黨第14屆中央執行委員蘇嘉全立委辦公室主任屏東縣中央獅子會理事屏東縣議員第15屆、16屆立法委員第7屆立法委員第8屆,國會研究室：02-2358-6640;屏東服務處：08-766-6262,國會研究室：10051臺北市中正區濟南路1段3-1號0708室;屏東服務處：屏東縣屏東市自由路586號,http://www.ly.gov.tw//Images/Legislators/90112.jpg,否,,,
09,顧立雄,Koo Li-Hsiung,男,民主進步黨,民主進步黨,全國不分區,第9屆第1會期：司法及法制委員會;第9屆第1會期：程序委員會;,2016/02/01,國立臺灣大學法學士;美國紐約大學(NYU)法學碩士,國會研究室：02-2358-6866,萬國法律事務所資深合夥律師(1983年-2016年)臺北律師公會理事長(2003年-2005年)中華民國律師公會全國聯合會理事長(2008年-2009年)臺灣法學會理事長(2009年-2010年)民間司法改革基金會董事長(2010年)臺灣人權促進會會長(2013年),國會研究室：02-2358-6870,國會研究室：10051臺北市中正區青島東路1號3203室,http://www.ly.gov.tw//Images/Legislators/90113.jpg,是,2016/08/31,辭職,
09,施義芳,Shih Yi-Fang,男,民主進步黨,民主進步黨,全國不分區,第9屆第1會期：財政委員會;第9屆第2會期：財政委員會;第9屆第3會期：財政委員會;第9屆第3會期：程序委員會;第9屆第3會期：經費稽核委員會;第9屆第4會期：財政委員會;第9屆第4會期：程序委員會;第9屆第4會期：經費稽核委員會;第9屆第5會期：財政委員會;第9屆第5會期：程序委員會;第9屆第6會期：財政委員會;第9屆第6會期：程序委員會;第9屆第6會期：經費稽核委員會;,2016/05/26,中央大學土木工程學系碩士;臺灣科技大學營建工程技術系學士,國會研究室：02-2358-8156,中華民國土木技師公會全國聯合會理事長台灣省土木技師公會理事長,國會研究室：02-2358-8160,國會研究室：100臺北市中正區濟南路一段3-1號0701室,http://www.ly.gov.tw//Images/Legislators/90114.jpg,否,,,
09,李麗芬,Lee Li-Feng,女,民主進步黨,民主進步黨,全國不分區,第9屆第1會期：教育及文化委員會;第9屆第2會期：教育及文化委員會;第9屆第3會期：教育及文化委員會;第9屆第3會期：程序委員會;第9屆第4會期：教育及文化委員會;第9屆第4會期：程序委員會;第9屆第5會期：教育及文化委員會;第9屆第5會期：程序委員會;第9屆第6會期：教育及文化委員會;第9屆第6會期：程序委員會;,2016/05/26,東海大學社會學系,國會研究室：02-2358-8328,台灣展翅協會秘書長國際終止兒少性剝削組織東亞執委台灣女人連線理事行政院防制人口販運協調會委員行政院兒童及少年福利與權益推動小組委員,國會研究室：02-2358-8245,國會研究室：100臺北市中正區青島東路1號3111室,http://www.ly.gov.tw//Images/Legislators/90115.jpg,否,,,
09,郭正亮,Kuo Jeng-Liang,男,民主進步黨,民主進步黨,全國不分區,第9屆第2會期：司法及法制委員會;第9屆第2會期：程序委員會;第9屆第3會期：財政委員會;第9屆第4會期：財政委員會;第9屆第4會期：紀律委員會;第9屆第5會期：財政委員會;第9屆第5會期：程序委員會;第9屆第6會期：財政委員會;第9屆第6會期：程序委員會;,2016/09/02,美國耶魯大學政治學博士;台大社會學碩士;台大心理學學士,國會研究室：02-2358-6868,文化國際企管研究所副教授美麗島文化事業有限公司副董事長第5、6 屆立法委員陸委會、外交部諮委東吳政治系副教授,國會研究室：02-2358-6870,國會研究室：10051臺北市中正區青島東路1號3203室,http://www.ly.gov.tw//Images/Legislators/90116.jpg,否,,,
09,邱泰源,Chiu Tai-Yuan,男,民主進步黨,民主進步黨,全國不分區,第9屆第2會期：財政委員會;第9屆第3會期：社會福利及衛生環境委員會;第9屆第3會期：程序委員會;第9屆第4會期：社會福利及衛生環境委員會;第9屆第4會期：程序委員會;第9屆第5會期：社會福利及衛生環境委員會;第9屆第5會期：程序委員會;第9屆第6會期：社會福利及衛生環境委員會;第9屆第6會期：程序委員會;,2016/10/04,日本東京大學醫學系研究科碩士,國會研究室：02-2358-6116,台大醫學院教授暨社區醫學研究群主持人台大醫院主治醫師兼門診部主任曾任台灣家庭醫學醫學會理事長曾任台灣安寧緩和醫學學會理事長中華民國醫師公會全國聯合會理事長,國會研究室：02-2358-6120,國會研究室：10051臺北市中正區濟南路1段3-1號2106室,http://www.ly.gov.tw//Images/Legislators/90117.jpg,否,,,
09,蔣絜安,CHIANGCHIEH-AN,女,民主進步黨,民主進步黨,全國不分區,第9屆第6會期：內政委員會;第9屆第6會期：程序委員會;,2018/07/17,國立中央大學客家學院社會科學碩士;國立臺灣大學國家發展研究所碩士班,國會研究室：02-2358-6031,桃園市政府客家事務局局長國際拼布藝術創作家中廣、華視、民視等媒體記者、主播、主持人客家委員會諮詢委員、客語薪傳師國立臺灣大學客家研究中心顧問,國會研究室：02-2358-6035,國會研究室：10051臺北市中正區濟南路一段3-1號201室,http://www.ly.gov.tw//Images/Legislators/90118.jpg,否,,,
